,age,workclass,final_weight,education,education-num,marital-status,occupation,relationship,race,sex,cap-gain,cap-loss,hours-per-week,native-country,sum_N
4774,61.0, Private,217125.0, 1st-4th,2.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico,<=N
4775,50.0, Private,166368.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4776,23.0, Private,44793.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
4777,27.0, Private,123147.0, Some-college,10.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,25.0, United-States,<=N
4778,51.0, Private,184529.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,50.0, United-States,>N
4779,37.0, Private,224566.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,39.0, United-States,<=N
4780,25.0, Private,195994.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=N
4781,38.0, Private,186376.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,42.0, United-States,>N
4782,60.0, Federal-gov,38749.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999.0,0.0,60.0, Philippines,>N
4783,66.0, Private,78375.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
4784,74.0, Private,148867.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,6418.0,0.0,24.0, United-States,>N
4785,37.0, Private,207066.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,70.0, United-States,>N
4786,26.0, Private,339423.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
4787,39.0, Private,172186.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4788,19.0, Private,138564.0, HS-grad,9.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,8.0, United-States,<=N
4789,35.0, Private,208259.0, 10th,6.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,36.0, United-States,<=N
4790,43.0, Local-gov,203376.0, Masters,14.0, Widowed, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=N
4791,31.0, Self-emp-inc,243165.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
4792,35.0, Self-emp-inc,213008.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
4793,30.0, Private,159323.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,65.0, Canada,<=N
4794,22.0, Private,197050.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States,<=N
4795,36.0, Private,166855.0, 7th-8th,4.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
4796,19.0, Private,163072.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,34.0, United-States,<=N
4797,36.0, Private,191807.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,75.0, United-States,<=N
4798,29.0, State-gov,48634.0, Bachelors,13.0, Never-married, Protective-serv, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
4799,30.0, Local-gov,287737.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Female,3325.0,0.0,40.0, United-States,<=N
4800,31.0, Private,162623.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
4801,27.0, Private,104993.0, HS-grad,9.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,40.0, United-States,<=N
4802,44.0, Private,256211.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,2129.0,40.0, Poland,>N
4803,17.0, Private,298605.0, 11th,7.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States,<=N
4804,36.0, Private,115803.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4805,43.0, Private,183342.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,>N
4806,46.0, Self-emp-not-inc,115971.0, 9th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4807,24.0, Private,254547.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, Black, Female,0.0,0.0,20.0, United-States,<=N
4808,42.0, Private,211940.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=N
4809,55.0, State-gov,136819.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,43.0, United-States,<=N
4810,61.0, Self-emp-not-inc,186000.0, Assoc-voc,11.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Canada,<=N
4811,20.0, Private,289982.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,10.0, El-Salvador,<=N
4812,60.0, Private,137344.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4813,24.0, Private,174413.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
4814,33.0, Private,186993.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,51.0, United-States,>N
4815,67.0, Self-emp-not-inc,176388.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=N
4816,34.0, Private,49469.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
4817,34.0, Private,83800.0, Some-college,10.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,30.0, United-States,<=N
4818,38.0, Private,194809.0, Some-college,10.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
4819,50.0, Private,194397.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
4820,45.0, Private,181363.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,46.0, United-States,<=N
4821,55.0, Private,227243.0, HS-grad,9.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,35.0, Puerto-Rico,<=N
4822,18.0, Private,176136.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,35.0, United-States,<=N
4823,26.0, Private,102541.0, 10th,6.0, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,<=N
4824,40.0, Private,166088.0, Assoc-voc,11.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,30.0, United-States,<=N
4825,37.0, Self-emp-inc,95634.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Canada,<=N
4826,35.0, Private,66304.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
4827,22.0, Private,64292.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,2176.0,0.0,25.0, United-States,<=N
4828,33.0, Private,41610.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
4829,42.0, Local-gov,198028.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
4830,36.0, Private,228652.0, Some-college,10.0, Divorced, Machine-op-inspct, Own-child, Other, Male,0.0,0.0,40.0, Mexico,<=N
4831,41.0, Private,165815.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
4832,39.0, Private,238255.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
4833,63.0, Private,65740.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,<=N
4834,52.0, Private,279543.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, Cuba,<=N
4835,36.0, Private,114765.0, 10th,6.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,35.0, United-States,<=N
4836,27.0, Private,279580.0, Masters,14.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,42.0, Mexico,<=N
4837,19.0, Private,73257.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, Germany,<=N
4838,66.0, Private,80621.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
4839,74.0, State-gov,193602.0, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, Black, Male,15831.0,0.0,40.0, United-States,>N
4840,17.0, Private,141445.0, 9th,5.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,5.0, United-States,<=N
4841,37.0, Private,224512.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
4842,52.0, Self-emp-not-inc,98642.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, India,<=N
4843,21.0, Private,182288.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
4844,44.0, Private,765214.0, Masters,14.0, Separated, Exec-managerial, Not-in-family, White, Male,0.0,2559.0,40.0, United-States,<=N
4845,24.0, Private,224785.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,1876.0,65.0, United-States,<=N
4846,19.0, Private,285177.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,18.0, United-States,<=N
4847,31.0, Private,241880.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,45.0, United-States,<=N
4848,42.0, Self-emp-inc,201495.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4849,35.0, Private,165215.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,15.0, United-States,>N
4850,35.0, Self-emp-inc,99146.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States,<=N
4851,26.0, State-gov,92795.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,80.0, United-States,<=N
4852,39.0, Self-emp-not-inc,54022.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
4853,38.0, Private,175268.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,>N
4854,39.0, Local-gov,123983.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India,>N
4855,35.0, Private,269323.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1887.0,40.0, United-States,>N
4856,40.0, Private,32798.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,45.0, United-States,<=N
4857,64.0, Private,101077.0, Prof-school,15.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,2444.0,40.0, United-States,<=N
4858,22.0, Private,157332.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
4859,49.0, Private,390746.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1672.0,45.0, Ireland,>N
4860,26.0, Private,200318.0, 10th,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,38.0, United-States,<=N
4861,38.0, Private,36425.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,25.0, United-States,<=N
4862,44.0, Private,221172.0, 5th-6th,3.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=N
4863,34.0, Self-emp-inc,337995.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, Black, Male,15020.0,0.0,50.0, United-States,>N
4864,54.0, Private,64421.0, Some-college,10.0, Widowed, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
4865,22.0, Private,199915.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10.0, United-States,<=N
4866,64.0, Private,207658.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4867,22.0, Private,124810.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,<=N
4868,40.0, Self-emp-inc,253060.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,>N
4869,36.0, Private,76878.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178.0,0.0,40.0, United-States,>N
4870,20.0, Private,38455.0, HS-grad,9.0, Never-married, Prof-specialty, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=N
4871,49.0, Private,41294.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
4872,42.0, Private,205195.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4873,48.0, Private,162236.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=N
4874,27.0, Private,445480.0, 12th,8.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
4875,30.0, Private,761800.0, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4876,22.0, Private,188300.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,28.0, United-States,<=N
4877,36.0, Private,138088.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
4878,53.0, Private,132304.0, Some-college,10.0, Divorced, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States,<=N
4879,32.0, Private,126173.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
4880,48.0, Private,259873.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
4881,40.0, Private,122215.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4882,24.0, Private,190015.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4883,35.0, Self-emp-not-inc,313132.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
4884,35.0, Self-emp-not-inc,103323.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4885,17.0, Private,44789.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,15.0, United-States,<=N
4886,28.0, Private,192932.0, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
4887,30.0, Private,264025.0, HS-grad,9.0, Separated, Transport-moving, Unmarried, Black, Male,1506.0,0.0,80.0, United-States,<=N
4888,37.0, Private,30269.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,2174.0,0.0,50.0, United-States,<=N
4889,23.0, Private,283092.0, HS-grad,9.0, Never-married, Sales, Other-relative, Black, Male,0.0,0.0,40.0, Jamaica,<=N
4890,17.0, Private,125236.0, 10th,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,22.0, United-States,<=N
4891,47.0, Private,187308.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,<=N
4892,43.0, Private,150519.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
4893,39.0, Local-gov,32587.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0.0,1485.0,40.0, United-States,<=N
4894,37.0, Private,244803.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Columbia,<=N
4895,23.0, Private,316793.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Black, Female,0.0,0.0,35.0, United-States,<=N
4896,41.0, Private,106068.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
4897,22.0, Private,191878.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,35.0, United-States,<=N
4898,30.0, Private,159008.0, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=N
4899,39.0, Private,181983.0, Doctorate,16.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,2559.0,60.0, England,>N
4900,65.0, Private,113293.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
4901,61.0, Local-gov,224711.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,63.0, United-States,<=N
4902,20.0, Private,460356.0, 12th,8.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, Mexico,<=N
4903,37.0, Local-gov,184474.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,2977.0,0.0,55.0, United-States,<=N
4904,39.0, Private,289890.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States,<=N
4905,27.0, Private,183148.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=N
4906,32.0, Self-emp-not-inc,178109.0, 10th,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,<=N
4907,54.0, Private,351760.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=N
4908,39.0, Private,176967.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
4909,17.0, Private,67444.0, 11th,7.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,20.0, United-States,<=N
4910,23.0, Private,48343.0, HS-grad,9.0, Never-married, Sales, Not-in-family, Black, Female,0.0,0.0,27.0, United-States,<=N
4911,19.0, Private,1047822.0, 11th,7.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,25.0, United-States,<=N
4912,55.0, Local-gov,200448.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=N
4913,36.0, Private,34364.0, Assoc-acdm,12.0, Separated, Tech-support, Not-in-family, White, Female,0.0,0.0,3.0, United-States,<=N
4914,27.0, Private,95725.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1740.0,40.0, United-States,<=N
4915,23.0, Private,124802.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=N
4916,38.0, Local-gov,196673.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,55.0, United-States,>N
4917,22.0, Private,196943.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
4918,31.0, Private,43819.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,>N
4919,53.0, Private,173020.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,>N
